user,date,retweets,favorites,text,geo,mentions,hashtags,id1,permalink
user,9/30/2015 4:25,0,0,I managed to chase enemies from the village! http://gigam.es/imtw_Tribez # iphonegames,,,,,
user,9/30/2015 4:17,0,0,New Behind-the-Scenes Videos From Steve Jobs Biopic Released http://goo.gl/fb/4i0Oao # iPhone # iPad # news,null,,# # #,6.48992E+17,https://twitter.com/News_Bitcoins/status/648992481531572225
user,9/30/2015 4:10,0,0,@ christosheff took my # iphone from me while discussing lighting and selfie'd me so I had to share. We… https://instagram.com/p/8O0pjxHSJq/,null,@,#,6.48991E+17,https://twitter.com/zorodavinci/status/648990677515157504
user,9/30/2015 4:03,0,0,I managed to chase enemies from the village! http://gigam.es/imtw_Tribez # iphonegames,,,,,
user,9/30/2015 4:03,0,0,# iPhone # iPad # AppStore Pricedrop Dark Athena from $9.99 to $3.99 http://www.appticker.com/app/450291,null,,# # #,6.48989E+17,https://twitter.com/AppTicker_COM/status/648988883686957057
user,9/30/2015 4:02,0,0,Noticed this on my way home from work,,,,,
user,9/30/2015 3:48,0,0,I managed to chase enemies from the village! http://gigam.es/imtw_Tribez # iphonegames,,,,,
user,9/30/2015 3:46,0,0,I managed to chase enemies from the village! http://gigam.es/imtw_Tribez # iphonegames,,,,,
user,9/30/2015 3:46,0,0,I managed to chase enemies from the village! http://gigam.es/imtw_Tribez # iphonegames,,,,,
user,9/30/2015 3:39,0,0,Another one from my phone. # iphone # eclipse # lunar # bloodmoon # moon https://instagram.com/p/8OxHf0R4ke/,null,,# # # # #,6.48983E+17,https://twitter.com/CRaymakmusic/status/648982905302028288
user,9/30/2015 3:38,0,0,I managed to chase enemies from the village! http://gigam.es/imtw_Tribez # iphonegames,,,,,
user,9/30/2015 3:34,0,0,On the train in the quiet car 2 days in a row. Music playing from # iPhone headphones on the person next to me,,,,,
user,9/30/2015 3:23,0,1,Sunset from my car. # Sunset # Italy # love # tramonto # nature # iPhone # art # great # rock # road # milano # freepic.twitter.com/hnk2BlKWAT,null,,# # # # # # # # # # # #,6.48979E+17,https://twitter.com/BerraBob/status/648978857777844225
user,9/30/2015 3:23,0,0,First proper photo from my new phone and how good is the camera? # iphone # iphoneonly # iphone6s… https://instagram.com/p/8OvQR3k_sP/,null,,# # #,6.48979E+17,https://twitter.com/jaaammmeessss/status/648978809119641600
user,9/30/2015 3:22,1,11,Update of new # iPhone software = 342 new voicemails from Jan 2015- now. Well done @ TMobile @ TMobileHelp @ APPLEOFFIClAL # appleiphone,null,@ @ @,# #,6.48979E+17,https://twitter.com/KevinRyanII/status/648978799523053569
user,9/30/2015 3:10,1,0,# iPhone # iPad # AppStore Pricedrop Apache SIM HD from $3.99 to $0.00 http://www.appticker.com/app/514927,null,,# # #,6.48976E+17,https://twitter.com/AppTicker_COM/status/648975766051516416
user,9/30/2015 3:10,0,0,# iPhone # iPad # AppStore Pricedrop Danmaku Unlimited 2 - Bullet Hell Shmup from $4.99 to $0.99 http://www.appticker.com/app/1091311,null,,# # #,6.48976E+17,https://twitter.com/AppTicker_COM/status/648975697957007360
user,9/30/2015 3:07,0,0,I've received 13784 $ from my friends in association on My Clinic for # iPhone. http://gigam.es/ittw_Clinic # iphonegames # gameinsight,null,,# # #,6.48975E+17,https://twitter.com/coeycoey1031/status/648974891358646272
user,9/30/2015 3:01,0,0,I managed to chase enemies from the village! http://gigam.es/imtw_Tribez # iphonegames,,,,,
user,9/30/2015 2:48,0,0,Quick and easy way to bulk delete pics from your # iphone http://www.macworld.com/article/2865831/how-to-bulk-delete-images-from-your-iphone.html … # delete # usage # date Thank you # macworld,null,,# # # # #,6.4897E+17,https://twitter.com/biztaskguru/status/648970166139752448
user,9/30/2015 2:38,0,0,I managed to chase enemies from the village! http://gigam.es/imtw_Tribez # iphonegames,,,,,
user,9/30/2015 2:34,0,0,I managed to chase enemies from the village! http://gigam.es/imtw_Tribez # iphonegames,,,,,
user,9/30/2015 2:31,3,2,Here are 5 tips to help keep your # iPhone safe from # XcodeGhost. http://ow.ly/SOJB5,null,,# #,6.48966E+17,https://twitter.com/Webroot/status/648965874892865536
user,9/30/2015 2:06,0,1,I earned the Undecider badge from @ audibleuk on my # iPhone. What level are you? http://bit.ly/ADBLappkłgyt,null,@,#,6.4896E+17,https://twitter.com/vix6007/status/648959579905245184
user,9/30/2015 1:59,0,0,Order your NEW iPhone 6S from 3,,,,,
user,9/30/2015 1:56,0,5,A2: Hey # uxtalk! Late to the party,,,,,
user,9/30/2015 1:48,0,0,I've received 18290 $ from my friends in association on My Clinic for # iPhone. http://gigam.es/ittw_Clinic # iphonegames # gameinsight,null,,# # #,6.48955E+17,https://twitter.com/andymjo/status/648954930024214528
user,9/30/2015 1:48,0,0,Top free # iPhone Business # Apps #47: ZipRecruiter Job Search from ZipRecruiter,,,,,
user,9/30/2015 1:40,0,0,I managed to chase enemies from the village! http://gigam.es/imtw_Tribez # iphonegames,,,,,
user,9/30/2015 1:37,0,0,I managed to chase enemies from the village! http://gigam.es/imtw_Tribez # iphonegames,,,,,
user,9/30/2015 1:34,0,0,# iPhone # Apps All the news from Google’s event: Nexus 6P,,,,,
user,9/30/2015 1:31,0,0,I've received 63184 $ from my friends in association on My Clinic for # iPhone. http://gigam.es/ittw_Clinic # iphonegames # gameinsight,null,,# # #,6.48951E+17,https://twitter.com/Nasser0071Saad/status/648950689763225600
user,9/30/2015 1:30,0,0,# iPhone # iPad # AppStore Pricedrop Berlin Inspires from $1.99 to $0.00 http://www.appticker.com/app/499191,null,,# # #,6.4895E+17,https://twitter.com/AppTicker_COM/status/648950393582424064
user,9/30/2015 1:26,0,0,I managed to chase enemies from the village! http://gigam.es/imtw_Tribez # iphonegames,,,,,
user,9/30/2015 1:24,0,0,I managed to chase enemies from the village! http://gigam.es/imtw_Tribez # iphonegames,,,,,
user,9/30/2015 1:21,0,0,Great tips for excellent # iPhone # photography from # highsnobiety http://hsnob.co/2trwl,null,,# # #,6.48948E+17,https://twitter.com/toonpaulward/status/648948314424147968
user,9/30/2015 1:16,2,0,If you're using # iOS9 with limited data this could save you from a huge bill. # iPhone @ Tobyonair http://bit.ly/1FGfz83,null,@,# #,6.48947E+17,https://twitter.com/VirginRadioWPG/status/648946937140486144
user,9/30/2015 1:15,0,1,Lens attachment by @ ShotVR allows users to capture 360 photos with one button,,,,,
user,9/30/2015 0:59,0,0,I've just finished A Visit from an Old Friend! I'd love for you to come! http://gigam.es/qtw_MM # iphone # iphonegames # gameinsight,null,,# # #,6.48943E+17,https://twitter.com/Ivanna777/status/648942602553819136
user,9/30/2015 0:52,0,0,News Slideshows (09/29/2015 - # vlrPhone # iphone): 1/9 Here are the first images from the new Nexus 5X and 6P... http://bit.ly/1LN7wr9,null,,# #,6.48941E+17,https://twitter.com/whmsoft/status/648941031061229569
user,9/30/2015 0:50,0,0,The # iPhone 6s and iPhone 6s Plus are far from waterproof http://appadvice.com/appnn/2015/09/the-iphone-6s-and-iphone-6s-plus-are-far-from-waterproof …,null,,#,6.4894E+17,https://twitter.com/iXCCOfficial/status/648940465211858944
user,9/30/2015 0:42,0,0,Top # iPhone Business # Apps 73: PhotoScan PDF Pro - Store your memories forever! from AMAXIM APPS,,,,,
user,9/30/2015 0:32,0,0,I managed to chase enemies from the village! http://gigam.es/imtw_Tribez # iphonegames,,,,,
user,9/30/2015 0:32,0,0,I managed to chase enemies from the village! http://gigam.es/imtw_Tribez # iphonegames,,,,,
user,9/30/2015 0:29,0,0,Outdoor battery charger saves you from having to completely rough it: The whole point of ... http://bit.ly/1jvoq2B # Apple # iMac # iPhone,null,,# # #,6.48935E+17,https://twitter.com/Guppy64/status/648935031780438017
user,9/30/2015 0:22,0,0,I managed to chase enemies from the village! http://gigam.es/imtw_Tribez # iphonegames,,,,,
user,9/30/2015 0:15,0,0,# iPhone doesn’t always get all best apps 1st! # EasyTarot Lessons from Amazon # Deutschland http://amzn.to/12bnAz9 http://amzn.to/1wnPJgz,null,,# # #,6.48932E+17,https://twitter.com/TwoMinuteTarot/status/648931595899023360
user,9/30/2015 0:04,0,0,Realifex is Your Life Tracker. Free Yourself from # Stress and # Anxiety. # iPhone # AppleWatch http://dld.bz/dQs24 pic.twitter.com/oeAmyoUZV0,null,,# # # #,6.48929E+17,https://twitter.com/Realifex/status/648928910403596289
user,9/29/2015 23:57,0,1,Moved from # android to # ios for the first time,,,,,
user,9/29/2015 23:56,0,0,# iPhone # iPad # AppStore Pricedrop Pixel Heroes: Byte & Magic from $6.99 to $1.99 http://www.appticker.com/app/3185015,null,,# # #,6.48927E+17,https://twitter.com/AppTicker_COM/status/648926794729541632
user,9/29/2015 23:55,0,0,# iPhone # iPad # AppStore Pricedrop ilMeteo Plus from $2.99 to $0.00 http://www.appticker.com/app/115576,null,,# # #,6.48927E+17,https://twitter.com/AppTicker_COM/status/648926667503763456
user,9/29/2015 23:51,0,0,Two New Apps From # Apple Rivals Help # iPhone Users With Daily Tasks @ rossrubin http://bit.ly/1YMcmKv,null,@,# #,6.48925E+17,https://twitter.com/MacMouseClubHI/status/648925481362849792
user,9/29/2015 23:40,0,0,A lesson from Apple http://bit.ly/1LKU0V3 # pricing # iphone,null,,# #,6.48923E+17,https://twitter.com/cindypogrund/status/648922763206504449
user,9/29/2015 23:30,0,1,Forever alone # iphone case from # Japan is really really creepy. http://bit.ly/1ADDsdU,null,,# #,6.4892E+17,https://twitter.com/yumitolesson/status/648920214646583296
user,9/29/2015 23:24,0,0,SPACE SIMULATOR IOS,,,,,
user,9/29/2015 23:21,1,2,Extend your # iPhone warranty from 1 to 2 years without any cost http://bit.ly/1QJmzBr # technewspic.twitter.com/PqPXjcRiF9,null,,# #,6.48918E+17,https://twitter.com/ETInfotechNews/status/648917923390619648
user,9/29/2015 23:20,0,0,The second # iOS9 release fails to patch vulnerability that lets anyone access contacts & photos from your # iPhone: http://ow.ly/SHT0q,null,,# #,6.48918E+17,https://twitter.com/PrivacyShield/status/648917854633504769
user,9/29/2015 23:19,0,1,# PAWHealth: Deborah Estrin,,,,,
user,9/29/2015 23:17,0,0,First shot with iPhone 6sPlus . Turkey Club from @ MeltShop # iPhone # foodporn # iphone6plus … http://ift.tt/1Vlucoq pic.twitter.com/J12U2UfO6X,null,@,# # #,6.48917E+17,https://twitter.com/JMillionNYC/status/648916915776319488
user,9/29/2015 23:16,2,0,First shot with iPhone 6sPlus . Turkey Club from @ melt_shop # iPhone # foodporn # iphone6plus… https://instagram.com/p/8OTF-Gqf0J/,null,@,# # #,6.48917E+17,https://twitter.com/JMillionNYC/status/648916887850479616
user,9/29/2015 23:13,0,0,Oh my God. Demos in # AzureCom from # iPhone & # MacBooPro. I love it,,,,,
user,9/29/2015 22:38,0,0,# iPhone # iPad # AppStore Pricedrop Air-Photos from $3.99 to $0.00 http://www.appticker.com/app/807644,null,,# # #,6.48907E+17,https://twitter.com/AppTicker_COM/status/648907228355928064
user,9/29/2015 22:34,0,0,Banking with us from your # iPhone just got easier. Use your fingerprint,,,,,
user,9/29/2015 22:31,0,0,How to Quickly Reply to a Message from Your iPhone Lock Screen http://bit.ly/1Gcummi # iphone # ipad # ios,null,,# # #,6.48905E+17,https://twitter.com/techdriftsblog/status/648905342429057024
user,9/29/2015 22:24,0,0,A great # free # app from @ SelenaSoft for # iPhone and # iPad to entertain your baby! http://bit.ly/ChristmasBabyRattleFreeApp …,null,@,# # # #,6.48904E+17,https://twitter.com/gupta1984megha/status/648903598101827592
user,9/29/2015 22:12,0,0,regrann from foxadhd - So u got the new # iPhone,,,,,
user,9/29/2015 22:07,0,0,How To: Import Video From iPhone: ... - http://goo.gl/ncjbOL # iphone # iphone6s # iphone6 # iphone_6s # iphone6spluspic.twitter.com/fTUOaDVfIc,null,,# # # # #,6.489E+17,https://twitter.com/IphoneTutes/status/648899523507548160
user,9/29/2015 22:03,0,0,Tweeting from my 6S Plus and... I KIND OF LIKE IT D: # iphone # squad,null,,# #,6.48898E+17,https://twitter.com/AjAnthonyB/status/648898452844220416
user,9/29/2015 21:56,0,0,I hate how # instagram videos now stop your # iphone music from playing whether you play it or not. # ios9 error?,null,,# # #,6.48897E+17,https://twitter.com/keith1974/status/648896661079638017
user,9/29/2015 21:47,0,0,I love being able to # print from my # iPhone # littlethings # makemehappy,null,,# # # #,6.48894E+17,https://twitter.com/gitasan/status/648894408465756160
user,9/29/2015 21:42,0,0,# iPhone Battery Reminders from # iBetterCharge @ Softorino are Saviors! https://amp.twimg.com/v/b4cbde8b-c530-4f10-8ac7-702acee680ba …,null,@,# #,6.48893E+17,https://twitter.com/quser/status/648893043534372865
user,9/29/2015 21:39,0,0,# IPHONE # SALE NOW Etisalat offers iPhone 6 pre-orders from Oct 2: UAE telecoms giant Etisalat will offer custo... http://ow.ly/uGqfX,null,,# #,6.48892E+17,https://twitter.com/iphone_deals_1/status/648892396210552832
user,9/29/2015 21:30,0,0,Training so easy to use,,,,,
user,9/29/2015 21:30,0,0,I've just finished A Visit from an Old Friend! I'd love for you to come! http://gigam.es/qtw_MM # iphone # iphonegames # gameinsight,null,,# # #,6.4889E+17,https://twitter.com/hult_obirin/status/648890058217394178
user,9/29/2015 21:29,0,0,Remove Apple Watch App From iPhone and ipad http://bit.ly/1FvpUBc # iphone # ipad # ios,null,,# # #,6.4889E+17,https://twitter.com/techdriftsblog/status/648889892630568961
user,9/29/2015 21:23,0,0,Is The Upgrade From Apple # iPhone 6 To 6s Worth It? - http://tinyurl.com/pvm3z8u pic.twitter.com/hxHFtitB0g,null,,#,6.48888E+17,https://twitter.com/UlrichBachman/status/648888390222524416
user,9/29/2015 21:22,0,0,I've just finished A Thief from a Thief! I'd love for you to come! http://gigam.es/qtw_MM # iphone # iphonegames # gameinsight,null,,# # #,6.48888E+17,https://twitter.com/khandra3/status/648888200337977344
user,9/29/2015 21:22,0,0,Is The Upgrade From Apple # iPhone 6 To 6s Worth It? - http://tinyurl.com/pvm3z8u pic.twitter.com/SPZ3ZBkE3Z,null,,#,6.48888E+17,https://twitter.com/TNT_dotcom/status/648888072516538368
user,9/29/2015 21:16,0,0,How to Make an iPhone App From Scratch http://bit.ly/1idIFxE # iPhone pic.twitter.com/V8gXIazIp0,null,,#,6.48887E+17,https://twitter.com/DevelopersDojo/status/648886621496963072
user,9/29/2015 21:15,0,0,This trick lets you extend warranty on your iPhone & MacBook from 1 to 2 yrs at zero cost http://dlvr.it/CJCnts # iphone # macbook…,null,,# #,6.48886E+17,https://twitter.com/IM_Coaching/status/648886309625327617
user,9/29/2015 21:11,0,0,Apple # IPhone 5 - 16GB - White & Silver (SOFTBANK) Smartphone from JAPAN - http://digitaldealer.co/apple-iphone-5-16gb-white-silver-softbank-smartphone-from-japan/ … | ...pic.twitter.com/bYcyrHaZUC,null,,#,6.48885E+17,https://twitter.com/DigitalDealerCo/status/648885364413718529
user,9/29/2015 20:55,0,0,I managed to chase enemies from the village! http://gigam.es/imtw_Tribez # iphonegames,,,,,
user,9/29/2015 20:54,0,0,# Apple sold more than 13 million # iPhone 6s/6s Plus models in their first three days on the market,,,,,
user,9/29/2015 20:52,0,0,I managed to chase enemies from the village! http://gigam.es/imtw_Tribez # iphonegames,,,,,
user,9/29/2015 20:48,0,0,Realifex is Your Life Tracker. Free Yourself from # Stress and # Anxiety. # iPhone,,,,,
user,9/29/2015 20:47,0,0,A great Stone Giant runs away from my warriors! Will you be able to achieve victory? http://gigam.es/Castlez_tw # iphone,,,,,
user,9/29/2015 20:42,0,0,# HarleyQuinn # SuicideSquad # design from @ DUDClothing . http://www.ebay.co.uk/itm/HARLEY-QUINN-SUICIDE-SQUAD-DUDC-For-iPhone-Samsung-HTC-Hard-Rubber-Case-Cover-/141787933139?ssPageName=STRK:MESE:IT … … # iPhone6s # iPhone # Phonecase # nerdpic.twitter.com/makY0GifeE,null,@,# # # # # # #,6.48878E+17,https://twitter.com/SmartCaseClosed/status/648878071886561280
user,9/29/2015 20:42,0,0,Top # iPhone Business # Apps 93: vBookz PDF Voice Reader US from Mindex International Ltd - http://apple.co/17VCeqN,null,,# #,6.48878E+17,https://twitter.com/AppToday/status/648877926717353984
user,9/29/2015 20:41,0,0,# iPhone 6S and 6S Plus suffer from overheating issue http://dlvr.it/CJC9cl,null,,#,6.48878E+17,https://twitter.com/myce/status/648877785318985729
user,9/29/2015 20:33,0,0,Google Keep: save your thoughts from wherever—including iPhones http://ow.ly/SDpre # iphone # google # keep http://fb.me/4OmNyvH4H,null,,# # #,6.48876E+17,https://twitter.com/SimpleTechIT/status/648875857541382144
user,9/29/2015 20:33,0,0,Google Keep: save your thoughts from wherever—including iPhones http://ow.ly/SDpwE # iphone # google # keep,null,,# # #,6.48876E+17,https://twitter.com/CloudITOC/status/648875844115505153
user,9/29/2015 20:33,0,0,Google Keep: save your thoughts from wherever—including iPhones http://ow.ly/SDpre # iphone # google # keep,null,,# # #,6.48876E+17,https://twitter.com/SimpleTechIT/status/648875844102942720
user,9/29/2015 20:33,0,0,Google Keep: save your thoughts from wherever—including iPhones http://ow.ly/SE7UD # iphone # google # keep,null,,# # #,6.48876E+17,https://twitter.com/MHBoys/status/648875839837351936
user,9/29/2015 20:29,0,0,Behind-the-Scenes Moments & Cast Interviews From Upcoming 'Steve Jobs' Film: With publicity for the ne... http://bit.ly/1junBqE # iphone,null,,#,6.48875E+17,https://twitter.com/NewsiPhone3/status/648874777378029568
user,9/29/2015 20:28,0,0,I managed to chase enemies from the village! http://gigam.es/imtw_Tribez # iphonegames,,,,,
user,9/29/2015 20:28,0,0,Get the # iPhone # App today! Timeless Wisdom and Inspiration from the Psalms http://bit.ly/eX2csj,null,,# #,6.48875E+17,https://twitter.com/FBRASWELL/status/648874534188228609
user,9/29/2015 20:26,0,0,I managed to chase enemies from the village! http://gigam.es/imtw_Tribez # iphonegames,,,,,
user,9/29/2015 20:25,0,0,My final # meme from my old # iphone it's been real with my 5 lol brought ya many # funny things. Onto… https://instagram.com/p/8N_e7Fhtlj/,null,,# # #,6.48874E+17,https://twitter.com/TheeFredinator/status/648873751782772736
user,9/29/2015 20:24,0,1,# iphone Mass Fidelity Relay review: stream music from your iPhone to your analog speakers… http://goo.gl/fb/6fHDvq,null,,#,6.48874E+17,https://twitter.com/Humorforiphone/status/648873523256131586
user,9/29/2015 20:19,0,0,# iPhone 6 stolen from Japanese student as she sketched in Canterbury park # jobs http://jobsalibaba.com # Canterb... http://bit.ly/1VoMvnx,null,,# # #,6.48872E+17,https://twitter.com/superxjobsite/status/648872316949020677
user,9/29/2015 20:18,0,0,How to Remove old iCloud backups from iOS http://bit.ly/1Sv7pjd # iphone # ipad # ios,null,,# # #,6.48872E+17,https://twitter.com/techdriftsblog/status/648871927700918272
user,9/29/2015 20:14,2,4,Message from London # bricklane # selfie # iphone # photopic.twitter.com/Rw4oOhGctA,null,,# # # #,6.48871E+17,https://twitter.com/tampenuk/status/648870973182210048
user,9/29/2015 20:10,0,1,Mass Fidelity Relay review: stream music from your iPhone to your analog speakers http://dlvr.it/CJB6RL # iPhone,null,,#,6.4887E+17,https://twitter.com/ADL_UK/status/648869866229903360
user,9/29/2015 20:05,0,0,Small Siri improvements from iPhone 6s and iOS 9: http://ift.tt/1VoHmM7 # iOS # Mac # iPad # iPhone # Macnews # Applenews # iPhone6s # Apple # Te…,null,,# # # # # # # # #,6.48869E+17,https://twitter.com/stuartdenton/status/648868667103576064
user,9/29/2015 20:02,3,7,Mass Fidelity Relay review: stream music from your iPhone to your analog speakers http://dlvr.it/CJB6RL # iPhone,null,,#,6.48868E+17,https://twitter.com/iPhone_News/status/648867865852932097
user,9/29/2015 19:53,0,0,RT FreshTouchApps: Beat Boss EX - Features tons of sound pads from multiple genres of # music # edm # dance # iphone #… http://bit.ly/1NZwd3F ;,null,,# # # # #,6.48866E+17,https://twitter.com/Nfinite_Every/status/648865760853532672
user,9/29/2015 19:48,0,0,Top free # iPhone Business # Apps #35: OWA for iPhone from Microsoft Corporation - http://apple.co/1aRqs52,null,,# # #35,6.48864E+17,https://twitter.com/AppToday/status/648864333296828417
user,9/29/2015 19:46,0,0,Beat Boss EX - Features tons of sound pads from multiple genres of # music # edm # dance # iphone # ipad # ios # android http://htl.li/SAkuM,null,,# # # # # # #,6.48864E+17,https://twitter.com/FreshTouchApps/status/648863858514395136
user,9/29/2015 19:35,0,0,I managed to chase enemies from the village! http://gigam.es/imtw_Tribez # iphonegames,,,,,
user,9/29/2015 19:33,0,0,I've just finished Collar from the Ocean Floor! I'd love for you to come! http://gigam.es/qtw_MM # iphone # iphonegames # gameinsight,null,,# # #,6.48861E+17,https://twitter.com/Barma_Leychik/status/648860688065105920
user,9/29/2015 19:21,4,11,The view from the room with the new # iPhone 6s plus and @ moment lens! @ MiamiDolphins photo and video about to do workpic.twitter.com/kcoAVMidly,null,@ @,#,6.48858E+17,https://twitter.com/jonwilley/status/648857546426580992
user,9/29/2015 19:08,0,0,New post: How to Unlock Apple http://www.iphonelike.com/iphone/how-to-unlock-apple-iphone-5s-from-t-mobile-usa-by-unlock-code-from-cellunlocker-net/ … # 5s # apple # by # cellunlockernet # code # from # how # iphone # tmobile # to # unlock # usa,null,,# # # # # # # # # # # #,6.48854E+17,https://twitter.com/iphonelikecom/status/648854310067945472
user,9/29/2015 19:07,0,0,I managed to chase enemies from the village! http://gigam.es/imtw_Tribez # iphonegames,,,,,
user,9/29/2015 19:04,0,1,Realifex is Your Life Tracker. Free Yourself from # Stress and # Anxiety. # iPhone # AppleWatch http://dld.bz/dQs24 pic.twitter.com/pZq29dpHSZ,null,,# # # #,6.48853E+17,https://twitter.com/Realifex/status/648853340995080193
user,9/29/2015 18:55,0,0,Google Photos gains Timehop-like blasts from the past,,,,,
user,9/29/2015 18:38,0,0,I managed to chase enemies from the village! http://gigam.es/imtw_Tribez # iphonegames,,,,,
user,9/29/2015 18:31,0,0,I managed to chase enemies from the village! http://gigam.es/imtw_Tribez # iphonegames,,,,,
user,9/29/2015 18:30,0,0,I managed to chase enemies from the village! http://gigam.es/imtw_Tribez # iphonegames,,,,,
user,9/29/2015 18:29,0,0,I managed to chase enemies from the village! http://gigam.es/imtw_Tribez # iphonegames,,,,,
user,9/29/2015 18:28,0,0,# Apple # iPhone 6S # Plus inside is no different from the iPhone 6S,null,,# # #,6.48844E+17,https://twitter.com/vasermanp/status/648844281667526656
user,9/29/2015 18:25,0,0,RT earthquakeapp: 1.7 # Earthquake in 45 Km Nw From Sioux Lookout,,,,,
user,9/29/2015 18:24,0,0,# IPHONE # SALE NOW Etisalat to offer iPhone 6 pre-orders from Oct 2: UAE telecoms giant Etisalat will offer cus... http://ow.ly/uGqfX,null,,# #,6.48843E+17,https://twitter.com/iphone_deals_1/status/648843177760174080
user,9/29/2015 18:22,0,0,Gifts from the Mirror World is a wonderful collection! Envy me and complete it too! http://gigam.es/tw_psAlbion # iPhone # iPhoneGa...,null,,# #,6.48843E+17,https://twitter.com/DojcarovaJasmin/status/648842797622165504
user,9/29/2015 18:20,0,0,I've received 98075 $ from my friends in association on My Clinic for # iPhone. http://gigam.es/ittw_Clinic # iphonegames # gameinsight,null,,# # #,6.48842E+17,https://twitter.com/Nasser0071Saad/status/648842172142252032
user,9/29/2015 18:06,0,0,# startup # entrepreneur gain the best insights for ur # iphone project from # growthhacking team # SiliconValley http://www.softwaredevelopersindia.com/iphone-app-development.html?utm_source=twitter&utm_medium=tweets&utm_content=iphone-app-development&utm_campaign=twitter …,null,,# # # # #,6.48839E+17,https://twitter.com/vidrasha/status/648838874358112256
user,9/29/2015 18:02,0,0,New post: How To Transfer Apps From iTunes to iPhone http://www.iphonelike.com/iphone/how-to-transfer-apps-from-itunes-to-iphone/ … # apps... # from # how # iphone # Itunes # to # transfer,null,,# # # # # # #,6.48838E+17,https://twitter.com/iphonelikecom/status/648837635654356992
user,9/29/2015 17:26,0,0,Comprehensive Comparison Shows Camera Improvements From Original iPhone to iPhone 6s http://goo.gl/rnxfx6 # apple # iphone # mac,null,,# # #,6.48829E+17,https://twitter.com/christianebuddy/status/648828627644227584
user,9/29/2015 16:57,0,0,New post: How to Wirelessly Transfer Files from http://www.iphonelike.com/iphone/how-to-wirelessly-transfer-files-from-iphone-to-windows-pc/ … # files # from # how # iphone # pc # to # transfer # Windows # wirelessly,null,,# # # # # # # # #,6.48821E+17,https://twitter.com/iphonelikecom/status/648821375709241344
user,9/29/2015 16:48,0,0,Top free # iPhone Business # Apps #13: Concur - Travel,,,,,
user,9/29/2015 16:45,0,0,# Breaking Learn Emoji Meanings from Siri! # iPhone Hack http://sumo.ly/a9Sn pic.twitter.com/ne8glK3ZZD,null,,# #,6.48818E+17,https://twitter.com/saskiasnowhite/status/648818427394527232
user,9/29/2015 16:42,0,0,Top # iPhone Business # Apps 29: StaffLinQ from ROSnet - http://apple.co/1P4unNo,null,,# #,6.48818E+17,https://twitter.com/AppToday/status/648817523941466112
user,9/29/2015 16:30,0,0,I've just finished From the Bottom of One's Heart! I'd love for you to come! http://gigam.es/qtw_MM # iphone # iphonegames # gameinsight,null,,# # #,6.48815E+17,https://twitter.com/khandra3/status/648814504915140608
user,9/29/2015 16:01,0,0,# iPhone # iPad # AppStore Pricedrop Textkraft mit Englisch-Wörterbuch from $6.99 to $3.99 http://www.appticker.com/app/616761,null,,# # #,6.48807E+17,https://twitter.com/AppTicker_COM/status/648807197292544000
